date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:09	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:09%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/css/font-awesome.min.css)
13:46:10	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:09%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-green	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-green	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:10%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/fonts/fontawesome-webfont3295.woff	(from https://ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/css/font-awesome.min.css)
13:46:10	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:10%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-red	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-red	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:10%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/fonts/fontawesome-webfont3295.ttf	(from https://ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/css/font-awesome.min.css)
13:46:10	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:10%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-brown	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-brown	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:10%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regular.eot	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regular.eot	(from https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/css/bootstrap.min.css)
13:46:11	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:11%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-white	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-white	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:11%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regular.eot?	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regulard41d.eot	(from https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/css/bootstrap.min.css)
13:46:11	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:11%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-grey	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-grey	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:11%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regular.woff	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regular.woff	(from https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/css/bootstrap.min.css)
13:46:12	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:12%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-light-blue	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-light-blue	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:12%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regular.ttf	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/fonts/glyphicons-halflings-regular.ttf	(from https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/css/bootstrap.min.css)
13:46:12	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:12%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-dark-blue	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-dark-blue	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:12%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/img/arrow.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/arrow.png	(from https://ukieweb.com/envato/ukiecard/style3/assets/css/style.css)
13:46:12	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:12%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-dark-purple	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-dark-purple	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2017%20Apr%202016%2010:46:13%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/img/loading.gif	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/loading.gif	(from https://ukieweb.com/envato/ukiecard/style3/assets/css/style.css)
13:46:13	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:46:13%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-brown	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-brown	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
13:46:13	16051/16051	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Apr%202016%2010:46:13%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/css/grabbing.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/grabbing.png	(from https://ukieweb.com/envato/ukiecard/style3/assets/css/owl.carousel.css)
13:46:14	16051/16051	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Apr%202016%2010:46:14%20GMT	https://ukieweb.com/envato/ukiecard/style3/assets/css/AjaxLoader.gif	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/AjaxLoader.gif	(from https://ukieweb.com/envato/ukiecard/style3/assets/css/owl.theme.css)
13:46:14	18106/18106	---M--	200	added ('OK')	text/html	etag:%2246ba-5279246421e40%22	https://ukieweb.com/envato/ukiecard/style3/post-img.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/post-img.html	(from https://ukieweb.com/envato/ukiecard/style3/blog.html)
